Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error
,,,,1.6481286323726358,0.37275339317502326
,,,,1.7465510393492139,0.4082936068869183
,,,,1.8353514760113647,0.44381277902490357
,,,,1.9138200319796077,0.47897181818481105
,,,,1.9812021845850367,0.5134139082622075
,,,,2.0366430560623634,0.5467760837547673
,,,,2.0791488494106787,0.5787036565468415
,,,,2.1075821188715445,0.608863548706594
,,,,2.120692242145811,0.6369584628437204
,,,,2.11714172349766,0.6627388506321943
,,,,2.095508898970696,0.6860146017997364
,,,,2.054207317440664,0.7066606696652084
,,,,1.9913437125658504,0.7246216768685606
,,,,1.904614234867374,0.7399141626010028
,,,,1.791333767396484,0.7526347312900478
,,,,1.648728495112337,0.7629757984512021
,,,,1.4744563506617503,0.7712393024668068
,,,,1.267107280846215,0.7778343548185219
,,,,1.026352231983381,0.783253612806681
,,,,0.7525864242266138,0.7880434475920737
,,,,0.4462280714285285,0.792782336068743
,,,,0.10721809211413813,0.7980499322505074
,,,,-0.264768348042022,0.8043383588443929
,,,,-0.6693293316784015,0.8118826956039532
,,,,-1.1040705146655085,0.8204962099154539
,,,,-1.5638726259323166,0.8295818796727839
,,,,-2.0412620642214607,0.838378824691747
,,,,-2.527577357589622,0.8462719229509327
,,,,-3.014298059131092,0.8529546228389673
,,,,-3.4939519651877866,0.8584043989596466
,,,,-3.9604667094864388,0.8627680805482121
,,,,-4.40913737406323,0.8662526170990706
,,,,-4.836423270948336,0.8690583670277002
,,,,-5.239672939356695,0.8713508997248967
,,,,-5.61692443981478,0.8732562886313257
,,,,-5.966737809435728,0.8748664492772604
,,,,-6.288076567712538,0.8762472909954508
,,,,-6.58022982099468,0.877446207399827
,,,,-6.842761803265066,0.8784978720825847
,,,,-7.075459151226194,0.8794282733222133
,,,,-7.278307993117212,0.8802574667903647
,,,,-7.451460175738522,0.8810012983766349
,,,,-7.59520602706445,0.8816725391941289
,,,,-7.709953564407784,0.8822816260832607
,,,,-7.796208412054216,0.8828371668161012
,,,,-7.854552497387014,0.8833462857197626
,,,,-7.885630401986475,0.883814915308165
,,,,-7.89013437298283,0.8842479990398293
,,,,-8.844589224256548,0.674239996220659
,,,,-8.58728513653907,0.6635355311096147
,,,,-8.33427576935634,0.6524148038633291
,,,,-8.085829476034917,0.6409233858465697
,,,,-7.842125594510255,0.6291356455951752
,,,,-7.603258065646861,0.6171518489547292
,,,,-7.369190690083712,0.605094840833559
,,,,-7.13977063591989,0.5931019085812063
,,,,-6.914721723915113,0.5813151577127127
,,,,-6.693643552658463,0.5698699129159209
,,,,-6.476038787103698,0.5588859757533657
,,,,-6.261318360029382,0.5484570503732784
,,,,-6.048838255995501,0.5386478986147704
,,,,-5.8379299254788375,0.5294897811529371
,,,,-5.627914405653215,0.520981868401537
,,,,-5.418149180628326,0.5130928187472258
,,,,-5.208032963825002,0.5057635172845651
,,,,-4.997040367734347,0.4989080334433338
,,,,-4.784732258644478,0.4924166063751523
,,,,-4.5707753813944985,0.4861528317782639
,,,,-4.354955107080323,0.4799530138005842
,,,,-4.137187985903643,0.47362168717342257
,,,,-3.917529017272913,0.4669275794152066
,,,,-3.696194557144092,0.459598978420894
,,,,-3.473555786970522,0.4513225214851963
,,,,-3.2501542918136455,0.44174642544045534
,,,,-3.0266902913404277,0.4304906847092511
,,,,-2.8040121250254026,0.4171680202875919
,,,,-2.58308132751569,0.40141798628793735
,,,,-2.3649270758605985,0.382949017766674
,,,,-2.1505777502168035,0.3615886449769263
,,,,-1.9409848760889759,0.33732963844836816
,,,,-1.7369328461119293,0.31035825328589894
,,,,-1.538975408465956,0.28105537266422514
,,,,-1.3473818616630995,0.24996362595680338
,,,,-1.1621193373298935,0.21772219378803334
,,,,-0.9828840590992529,0.18498378790087494
,,,,-0.8091549798689854,0.15233225130683103
,,,,-0.6402724438546343,0.12021670953012409
,,,,-0.47553243175160986,0.08891176586257002
,,,,-0.3142609295821508,0.05851090680072327
,,,,-0.15588985677353762,0.02894166334799261
,,,,0.0,0.0
,,,,0.15364342226685324,0.02860681616818978
,,,,0.30508175032731444,0.05721523361758087
,,,,0.45416143535690523,0.0861637514575566
,,,,0.6005396782478982,0.11575850222971325
,,,,0.7437041487142189,0.14624151879126623
,,,,0.8829932565432834,0.1777762327557031
,,,,1.0176278049446559,0.21043436398206844
,,,,1.1467533894607804,0.2441960037835143
,,,,1.2694774178445485,0.27895573786353295
,,,,1.384918668186181,0.31453410212918526
,,,,1.4922387755990982,0.35069171035560864
,,,,1.5906611825756762,0.3871414504582868
,,,,1.679461619237827,0.42355798807901823
,,,,1.75793017520607,0.4595901607605069
,,,,1.825312327811499,0.49486972524818384
,,,,1.8807531992888258,0.5290234989077158
,,,,1.923258992637141,0.5616883315553837
,,,,1.9516922620980068,0.5925247123607013
,,,,1.9648023853722734,0.6212310630566442
,,,,1.9612518667241226,0.6475556049045709
,,,,1.9396190421971582,0.6713079245234047
,,,,1.8983174606671263,0.6923643474142787
,,,,1.8354538557923128,0.7106723119065883
,,,,1.7487243780938364,0.726252384453924
,,,,1.6354439106229464,0.7392063138282139
,,,,1.4928386383387995,0.7497328538699823
,,,,1.3185664938882127,0.7581415640811332
,,,,1.1112174240726773,0.7648503486755935
,,,,0.8704623752098435,0.7703614413901749
,,,,0.5966965674530762,0.7752311339126472
,,,,0.2903382146549909,0.7800478620911495
,,,,-0.048671764659399486,0.7854007729176911
,,,,-0.4206582048155596,0.7917895423848237
,,,,-0.8252191884519391,0.7994522012082698
,,,,-1.2599603714390462,0.8081981279786835
,,,,-1.7197624827058542,0.8174204534475819
,,,,-2.1971519209949983,0.8263468464475018
,,,,-2.6834672143631595,0.834353762905566
,,,,-3.17018791590463,0.8411311508283218
,,,,-3.6498418219613242,0.8466570339929694
,,,,-4.116356566259976,0.8510809489268681
,,,,-4.565027230836767,0.8546131395623511
,,,,-4.992313127721873,0.8574569774075911
,,,,-5.395562796130233,0.8597804453971297
,,,,-5.772814296588318,0.8617114193890589
,,,,-6.122627666209266,0.8633431121961412
,,,,-6.443966424486075,0.8647423551242227
,,,,-6.736119677768218,0.8659572004317382
,,,,-6.998651660038604,0.8670228010751032
,,,,-7.231349007999731,0.8679655030060242
,,,,-7.43419784989075,0.8688056367443108
,,,,-7.60735003251206,0.8695592644624144
,,,,-7.751095883837988,0.8702393309243834
,,,,-7.865843421181322,0.8708564143836284
,,,,-7.952098268827753,0.8714192388737294
,,,,-8.010442354160553,0.8719350246850849
,,,,-8.041520258760013,0.8724097840485769
,,,,-8.046024229756368,0.8728485267156264
,,,,-8.998232646523402,0.689384033857341
,,,,-8.740928558805923,0.6789198359378351
,,,,-8.487919191623194,0.6680571252779647
,,,,-8.23947289830177,0.6568417628130513
,,,,-7.995769016777108,0.6453476651826575
,,,,-7.756901487913714,0.6336738235805519
,,,,-7.522834112350565,0.6219409026313928
,,,,-7.293414058186743,0.6102831526013489
,,,,-7.068365146181966,0.598838916130592
,,,,-6.847286974925316,0.5877392853719579
,,,,-6.629682209370551,0.5770996176579656
,,,,-6.414961782296235,0.567009362338903
,,,,-6.202481678262354,0.5575294456560523
,,,,-5.991573347745691,0.5486880304108989
,,,,-5.781557827920068,0.5404820521448235
,,,,-5.571792602895179,0.5328788809115813
,,,,-5.3616763860918555,0.5258190473810603
,,,,-5.1506837900012,0.5192171903918631
,,,,-4.9383756809113315,0.5129648814609742
,,,,-4.724418803661352,0.5069278113098062
,,,,-4.508598529347176,0.5009450005674744
,,,,-4.290831408170496,0.4948242969380037
,,,,-4.071172439539766,0.4883382743673848
,,,,-3.849837979410945,0.48121959867880043
,,,,-3.627199209237375,0.47315974355611307
,,,,-3.4037977140804987,0.4638121447540922
,,,,-3.180333713607281,0.45280228093951697
,,,,-2.957655547292256,0.4397484280918636
,,,,-2.7367247497825433,0.42429542598196174
,,,,-2.5185704981274517,0.40615641865180246
,,,,-2.3042211724836568,0.38516254336478667
,,,,-2.094628298355829,0.3613085495393327
,,,,-1.8905762683787826,0.33478044769670773
,,,,-1.6926188307328092,0.30595607071463676
,,,,-1.5010252839299527,0.27537162254169056
,,,,-1.3157627595967467,0.24365607604299247
,,,,-1.1365274813661062,0.21144800677275538
,,,,-0.9627984021358387,0.17931336934583436
,,,,-0.7939158661214876,0.1476803254300926
,,,,-0.6291758540184631,0.11680073455497499
,,,,-0.46790435184900403,0.08674527275531835
,,,,-0.30953327904039085,0.05742080909533355
,,,,-0.15364342226685324,0.0286068161681859
,,,,0.0,0.0
,,,,0.1514383280604612,0.028739969993118054
,,,,0.300518013090052,0.057948807306705444
,,,,0.446896255981045,0.08792437242515708
,,,,0.5900607264473656,0.1188965492979118
,,,,0.7293498342764302,0.15101456945549127
,,,,0.8639843826778026,0.1843355797485904
,,,,0.9931099671939272,0.2188257565078787
,,,,1.1158339955776952,0.2543668362702005
,,,,1.2312752459193277,0.29076735125438774
,,,,1.338595353332245,0.3277761122027264
,,,,1.437017760308823,0.3650938154373431
,,,,1.5258181969709739,0.40238216289007916
,,,,1.6042867529392169,0.43927649403606706
,,,,1.6716689055446459,0.47539512255819494
,,,,1.7271097770219725,0.5103522991579069
,,,,1.7696155703702878,0.5437739666068645
,,,,1.7980488398311536,0.5753118161455215
,,,,1.8111589631054201,0.6046578218582904
,,,,1.8076084444572693,0.6315560709528084
,,,,1.785975619930305,0.6558142485133289
,,,,1.744674038400273,0.6773087795869394
,,,,1.6818104335254596,0.6959889802605435
,,,,1.5950809558269832,0.7118788366852276
,,,,1.4818004883560931,0.7250849520328266
,,,,1.3391952160719462,0.7358124312298645
,,,,1.1649230716213594,0.7443787461204584
,,,,0.9575740018058241,0.7512111188752153
,,,,0.7168189529429903,0.7568220517705718
,,,,0.44305314518622296,0.7617785458348181
,,,,0.13669479238813764,0.7666798242880316
,,,,-0.20231518692625272,0.7721253247160698
,,,,-0.5743016270824128,0.7786228975325088
,,,,-0.9788626107187923,0.7864137377392129
,,,,-1.4136037937058994,0.7953029695461794
,,,,-1.8734059049727074,0.8046730404408627
,,,,-2.3507953432618516,0.8137392458905833
,,,,-2.8371106366300127,0.8218689820099677
,,,,-3.323831338171483,0.8287484676743978
,,,,-3.8034852442281775,0.8343563620665905
,,,,-4.26999998852683,0.838845150760698
,,,,-4.71867065310362,0.8424286466315665
,,,,-5.1459565499887265,0.8453134778432609
,,,,-5.549206218397086,0.8476702326232596
,,,,-5.926457718855171,0.8496287308754077
,,,,-6.276271088476119,0.851283583883466
,,,,-6.5976098467529285,0.8527026164717327
,,,,-6.889763100035071,0.8539345904607746
,,,,-7.152295082305457,0.8550151751170307
,,,,-7.384992430266585,0.8559711015598335
,,,,-7.587841272157603,0.8568229962323192
,,,,-7.760993454778913,0.8575871541353458
,,,,-7.904739306104841,0.8582767069386759
,,,,-8.019486843448174,0.8589023850806942
,,,,-8.105741691094607,0.8594730376962793
,,,,-8.164085776427406,0.8599959883239745
,,,,-8.195163681026866,0.8604773349546554
,,,,-8.199667652023221,0.8609221586521298
,,,,-9.149670974583863,0.7038769795543811
,,,,-8.892366886866384,0.6936327157740917
,,,,-8.639357519683655,0.6830057005463552
,,,,-8.390911226362231,0.672041958996515
,,,,-8.147207344837568,0.6608148909034094
,,,,-7.908339815974175,0.6494222246800959
,,,,-7.674272440411026,0.6379825525859676
,,,,-7.444852386247204,0.6266273008668268
,,,,-7.219803474242427,0.6154913684591149
,,,,-6.998725302985777,0.6047020264834594
,,,,-6.781120537431012,0.5943706734573001
,,,,-6.566400110356696,0.5845830235409754
,,,,-6.353920006322816,0.5753966934145605
,,,,-6.143011675806152,0.5668372384980953
,,,,-5.932996155980529,0.5588997912340433
,,,,-5.723230930955641,0.5515507886808545
,,,,-5.513114714152317,0.5447306832596013
,,,,-5.302122118061662,0.5383548820507882
,,,,-5.089814008971793,0.5323164374494831
,,,,-4.875857131721813,0.5264832481867682
,,,,-4.660036857407637,0.5206971672527779
,,,,-4.4422697362309576,0.5147695033339235
,,,,-4.222610767600227,0.5084768951804529
,,,,-4.001276307471406,0.5015567054107015
,,,,-3.7786375372978362,0.4937057001951164
,,,,-3.55523604214096,0.4845831534744906
,,,,-3.331772041667742,0.47382082946027826
,,,,-3.109093875352717,0.4610435457390929
,,,,-2.8881630778430045,0.4459025886287791
,,,,-2.670008826187913,0.4281170963477499
,,,,-2.455659500544118,0.4075231532444508
,,,,-2.2460666264162903,0.3841187632647598
,,,,-2.0420145964392438,0.3580907603843396
,,,,-1.8440571587932704,0.3298146158594118
,,,,-1.652463611990414,0.2998202484149622
,,,,-1.467201087657208,0.26872588620244053
,,,,-1.2879658094265674,0.23715470711545408
,,,,-1.1142367301962999,0.20565286997961768
,,,,-0.9453541941819488,0.1746252452225201
,,,,-0.7806141820789243,0.1442985562965252
,,,,-0.6193426799094652,0.1147185877105001
,,,,-0.46097160710085205,0.08577007541519349
,,,,-0.30508175032731444,0.0572152336175799
,,,,-0.1514383280604612,0.028739969993119986
,,,,0.0,0.0
,,,,0.1490796850295908,0.02933795133350142
,,,,0.2954579279205838,0.059564419676411795
,,,,0.4386223983869044,0.09089886476183777
,,,,0.577911506215969,0.12347871082516768
,,,,0.7125460546173414,0.15734938070611118
,,,,0.841671639133466,0.1924660922108868
,,,,0.964395667517234,0.2287004302667671
,,,,1.0798369178588665,0.26585103682767314
,,,,1.1871570252717838,0.30365617945779977
,,,,1.2855794322483618,0.3418046436529989
,,,,1.3743798689105127,0.3799444778019175
,,,,1.4528484248787557,0.4176959873961275
,,,,1.5202305774841847,0.4546619086444362
,,,,1.5756714489615113,0.49044145243616655
,,,,1.6181772423098266,0.5246470827315289
,,,,1.6466105117706924,0.5569191958491649
,,,,1.659720635044959,0.5869410086594228
,,,,1.6561701163968081,0.6144504136002888
,,,,1.6345372918698438,0.6392514258049027
,,,,1.5932357103398118,0.6612191224709391
,,,,1.5303721054649984,0.6803035945711196
,,,,1.443642627766522,0.6965315020938458
,,,,1.330362160295632,0.7100139188481824
,,,,1.187756888011485,0.7209622801811556
,,,,1.0134847435608982,0.7297022986279743
,,,,0.8061356737453629,0.7366711473213634
,,,,0.565380624882529,0.7423924567039974
,,,,0.29161481712576176,0.7474449371633849
,,,,-0.01474353567232356,0.7524396661037974
,,,,-0.3537535149867139,0.7579874103630614
,,,,-0.725739955142874,0.7646050088229137
,,,,-1.1303009387792535,0.772537100425193
,,,,-1.5650421217663606,0.7815840711524679
,,,,-2.0248442330331686,0.7911165796361911
,,,,-2.502233671322313,0.8003363281700451
,,,,-2.988548964690474,0.8086008094077608
,,,,-3.475269666231944,0.8155922103337194
,,,,-3.9549235722886387,0.8212899395485046
,,,,-4.421438316587291,0.8258497516254998
,,,,-4.870108981164082,0.829489391809765
,,,,-5.297394878049188,0.8324190674681339
,,,,-5.700644546457547,0.8348122261007
,,,,-6.077896046915632,0.8368008192768067
,,,,-6.4277094165365805,0.8384809908133662
,,,,-6.74904817481339,0.839921653849431
,,,,-7.041201428095532,0.8411723472368948
,,,,-7.303733410365918,0.842269305510498
,,,,-7.536430758327046,0.8432396813929267
,,,,-7.739279600218064,0.8441044251810038
,,,,-7.912431782839374,0.8448800866324989
,,,,-8.056177634165302,0.8455800018908689
,,,,-8.170925171508635,0.846215067857421
,,,,-8.257180019155069,0.846794270485731
,,,,-8.315524104487867,0.8473250462191466
,,,,-8.346602009087327,0.84781358681933
,,,,-8.351105980083682,0.8482650513166219
,,,,-9.298750659613454,0.7178958906096201
,,,,-9.041446571895975,0.7078555919162078
,,,,-8.788437204713246,0.6974467335624487
,,,,-8.539990911391822,0.6867154069386255
,,,,-8.296287029867159,0.6757344456429131
,,,,-8.057419501003766,0.6646003276694723
,,,,-7.823352125440617,0.6534296620055904
,,,,-7.593932071276795,0.6423512234776011
,,,,-7.368883159272018,0.6314967235276197
,,,,-7.147804988015368,0.6209899403550831
,,,,-6.930200222460603,0.610938698263737
,,,,-6.715479795386287,0.601425385513653
,,,,-6.502999691352406,0.5925047211735931
,,,,-6.292091360835743,0.5842000354315944
,,,,-6.08207584101012,0.5765049928145536
,,,,-5.872310615985231,0.5693853733696522
,,,,-5.6621943991819075,0.5627817678554415
,,,,-5.451201803091252,0.5566105125796749
,,,,-5.2388936940013835,0.5507662698999468
,,,,-5.024936816751404,0.5451192583170679
,,,,-4.809116542437228,0.5395142911393955
,,,,-4.591349421260548,0.5337663092946309
,,,,-4.371690452629818,0.5276562658878349
,,,,-4.150355992500997,0.5209265775461513
,,,,-3.927717222327427,0.5132798030104311
,,,,-3.7043157271705507,0.5043817238175171
,,,,-3.480851726697333,0.49387124778845537
,,,,-3.258173560382308,0.48138078446447624
,,,,-3.0372427628725953,0.46656929563176613
,,,,-2.8190885112175037,0.4491632675514388
,,,,-2.6047391855737088,0.42900513054190836
,,,,-2.395146311445881,0.4060974533304545
,,,,-2.1910942814688346,0.3806289525188601
,,,,-1.9931368438228612,0.352973354088744
,,,,-1.8015432970200047,0.32365428254898115
,,,,-1.6162807726867987,0.29327846178414735
,,,,-1.4370454944561581,0.2624521445501644
,,,,-1.2633164152258907,0.23169953722664943
,,,,-1.0944338792115396,0.20139973843832865
,,,,-0.9296938671085151,0.1717519544684072
,,,,-0.768422364939056,0.14277519724703217
,,,,-0.6100512921304428,0.11433093960303811
,,,,-0.45416143535690523,0.0861637514575566
,,,,-0.300518013090052,0.057948807306705444
,,,,-0.1490796850295908,0.02933795133350142
,,,,0.0,0.0
,,,,0.146378242890993,0.030349303133115343
,,,,0.28954271335731363,0.06192084408591135
,,,,0.4288318211863782,0.09484274095771036
,,,,0.5634663695877506,0.1291516128950998
,,,,0.6925919541038752,0.16479472398315795
,,,,0.8153159824876433,0.20163624952982767
,,,,0.9307572328292757,0.23946710733387555
,,,,1.038077340242193,0.27801634550172827
,,,,1.136499747218771,0.3169611859148787
,,,,1.2253001838809219,0.3559353968550645
,,,,1.3037687398491649,0.394542767735542
,,,,1.3711508924545939,0.4323683659720191
,,,,1.4265917639319206,0.4689939187884159
,,,,1.4690975572802358,0.5040158484077137
,,,,1.4975308267411016,0.5370607380854046
,,,,1.5106409500153681,0.5678006743320152
,,,,1.5070904313672173,0.5959651809595645
,,,,1.485457606840253,0.6213526725150138
,,,,1.444156025310221,0.6438352318437064
,,,,1.3812924204354076,0.6633624081844264
,,,,1.2945629427369312,0.67996258788252
,,,,1.1812824752660411,0.6937507702705084
,,,,1.0386772029818943,0.7049446038835651
,,,,0.8644050585313074,0.7138783550193305
,,,,0.6570559887157721,0.7209998508256624
,,,,0.41630093985293826,0.7268448555739491
,,,,0.14253513209617097,0.7320049944113611
,,,,-0.16382322070191435,0.7371045110624523
,,,,-0.5028332000163047,0.7427667953258101
,,,,-0.8748196401724648,0.7495186936185276
,,,,-1.2793806238088443,0.7576086347512963
,,,,-1.7141218067959514,0.7668316473793215
,,,,-2.1739239180627594,0.776545199142454
,,,,-2.6513133563519036,0.7859358585855084
,,,,-3.1376286497200647,0.794350154678261
,,,,-3.624349351261535,0.8014658671166343
,,,,-4.1040032573182295,0.8072633036592899
,,,,-4.570518001616882,0.8119018955788723
,,,,-5.019188666193672,0.8156037813362589
,,,,-5.4464745630787785,0.8185831556319956
,,,,-5.849724231487138,0.821016646221743
,,,,-6.226975731945223,0.8230385732776613
,,,,-6.576789101566171,0.824746782366974
,,,,-6.8981278598429805,0.8262113945568796
,,,,-7.190281113125123,0.8274828108414389
,,,,-7.452813095395509,0.8285978927712463
,,,,-7.685510443356637,0.8295842606184292
,,,,-7.888359285247655,0.8304632237487375
,,,,-8.061511467868964,0.8312516143208685
,,,,-8.205257319194892,0.8319629950959733
,,,,-8.320004856538226,0.8326084474330859
,,,,-8.40625970418466,0.8331971088705572
,,,,-8.464603789517458,0.8337365409245667
,,,,-8.495681694116918,0.8342330392208522
,,,,-8.500185665113273,0.8346918491396746
,,,,-9.445128902504447,0.73165810722422
,,,,-9.187824814786968,0.7218101129856087
,,,,-8.934815447604239,0.7116065565404239
,,,,-8.686369154282815,0.7010935155201431
,,,,-8.442665272758152,0.6903432134140679
,,,,-8.203797743894759,0.6794508804346923
,,,,-7.96973036833161,0.6685312034559213
,,,,-7.740310314167788,0.6577104312907959
,,,,-7.515261402163011,0.6471172780740081
,,,,-7.294183230906361,0.6368722754421859
,,,,-7.076578465351596,0.627079964293252
,,,,-6.86185803827728,0.6178197180914394
,,,,-6.649377934243399,0.6091436727733635
,,,,-6.438469603726736,0.6010732266134943
,,,,-6.228454083901113,0.5936008355907694
,,,,-6.018688858876224,0.5866918395863012
,,,,-5.8085726420729005,0.5802871429020651
,,,,-5.597580045982245,0.5743041490923406
,,,,-5.3852719368923765,0.5686392513333535
,,,,-5.171315059642397,0.5631651053355119
,,,,-4.955494785328221,0.5577296276097424
,,,,-4.737727664151541,0.5521515845235556
,,,,-4.518068695520811,0.546216518860459
,,,,-4.29673423539199,0.539672286898924
,,,,-4.07409546521842,0.5322277690839063
,,,,-3.8506939700615437,0.5235559529986199
,,,,-3.627229969588326,0.5133037761310115
,,,,-3.404551803273301,0.5011123155733184
,,,,-3.1836210057635883,0.4866494552379548
,,,,-2.9654667541084967,0.469650387381518
,,,,-2.7511174284647018,0.4499652654315256
,,,,-2.541524554336874,0.4276024708670827
,,,,-2.3374725243598276,0.4027535425555947
,,,,-2.139515086713854,0.3757908882460762
,,,,-1.9479215399109977,0.34723157126869486
,,,,-1.7626590155777917,0.31766975051064233
,,,,-1.5834237373471511,0.2876929387732224
,,,,-1.4096946581168837,0.2578010444812034
,,,,-1.2408121221025326,0.22834491243127186
,,,,-1.076072109999508,0.1994940887125225
,,,,-0.914800607830049,0.17123939309407768
,,,,-0.7564295350214358,0.14341849245085347
,,,,-0.6005396782478982,0.11575850222971276
,,,,-0.446896255981045,0.08792437242515708
,,,,-0.2954579279205838,0.059564419676411795
,,,,-0.146378242890993,0.030349303133115343
,,,,0.0,0.0
,,,,0.14316447046632064,0.03168768804542989
,,,,0.2824535782953852,0.06483511827383866
,,,,0.41708812669675766,0.09947307379179758
,,,,0.5462137112128822,0.13554393860643985
,,,,0.6689377395966503,0.17290732612119722
,,,,0.7843789899382827,0.21134874265266954
,,,,0.8916990973512,0.2505895241433418
,,,,0.990121504327778,0.29029588291612446
,,,,1.0789219409899289,0.3300869009014352
,,,,1.1573904969581719,0.3695485922909092
,,,,1.2247726495636009,0.40824648062800295
,,,,1.2802135210409276,0.44574256260899514
,,,,1.3227193143892428,0.48161481558740554
,,,,1.3511525838501086,0.5154735944566481
,,,,1.3642627071243751,0.5469775065117791
,,,,1.3607121884762243,0.5758454662033217
,,,,1.33907936394926,0.6018681972614838
,,,,1.297777782419228,0.6249129057869115
,,,,1.2349141775444146,0.644927001630209
,,,,1.1481846998459382,0.6619393626901537
,,,,1.0349042323750481,0.6760681159897364
,,,,0.8922989600909013,0.6875368232258748
,,,,0.7180268156403145,0.6966885293041252
,,,,0.5106777458247791,0.7039824341487224
,,,,0.26992269696194526,0.7099675543728393
,,,,-0.0038431107948220244,0.7152498284773402
,,,,-0.31020146359290734,0.7204682293705575
,,,,-0.6492114429072977,0.7262603342110723
,,,,-1.0211978830634578,0.733164235030726
,,,,-1.4257588666998373,0.7414325615672198
,,,,-1.8605000496869444,0.7508542084130355
,,,,-2.3203021609537524,0.7607717189511601
,,,,-2.7976915992428966,0.770354637523911
,,,,-3.2840068926110577,0.7789372399640194
,,,,-3.770727594152528,0.7861924532204297
,,,,-4.2503815002092225,0.7921016802934131
,,,,-4.716896244507875,0.7968285369636595
,,,,-5.165566909084665,0.8006001240140398
,,,,-5.5928528059697715,0.8036351255481173
,,,,-5.996102474378131,0.8061137435708764
,,,,-6.373353974836216,0.8081729572826893
,,,,-6.723167344457164,0.8099125212258895
,,,,-7.0445061027339735,0.8114039107807138
,,,,-7.336659356016116,0.8126984931941401
,,,,-7.599191338286502,0.8138338325362033
,,,,-7.83188868624763,0.8148380727923754
,,,,-8.034737528138649,0.81573292543116
,,,,-8.207889710759957,0.8165355387844073
,,,,-8.351635562085885,0.817259729276855
,,,,-8.466383099429219,0.8179167846982167
,,,,-8.552637947075652,0.8185160121981895
,,,,-8.610982032408451,0.8190651132178847
,,,,-8.642059937007911,0.8195704995648032
,,,,-8.646563908004266,0.8200375131986735
,,,,-9.588293372970767,0.7453989713147576
,,,,-9.330989285253288,0.7357355855531217
,,,,-9.07797991807056,0.7257287602767142
,,,,-8.829533624749136,0.7154244900523142
,,,,-8.585829743224473,0.7048943431648219
,,,,-8.34696221436108,0.694232289713665
,,,,-8.112894838797931,0.6835511246651582
,,,,-7.8834747846341084,0.6729746490858112
,,,,-7.658425872629332,0.6626287078044073
,,,,-7.437347701372682,0.6526307584185149
,,,,-7.219742935817917,0.6430822674391384
,,,,-7.0050225087436,0.6340598216706643
,,,,-6.79254240470972,0.6256132084632949
,,,,-6.581634074193056,0.6177621168820829
,,,,-6.3716185543674335,0.6104979954462136
,,,,-6.161853329342545,0.6037859170492282
,,,,-5.951737112539221,0.5975672458096472
,,,,-5.740744516448566,0.5917605761432515
,,,,-5.528436407358697,0.5862641493274635
,,,,-5.314479530108717,0.5809531817058665
,,,,-5.098659255794542,0.575678847005159
,,,,-4.880892134617862,0.570263944047531
,,,,-4.661233165987132,0.5644988937817697
,,,,-4.439898705858311,0.5581373884179662
,,,,-4.217259935684741,0.5508951645129485
,,,,-3.9938584405278643,0.5424531120666116
,,,,-3.7703944400546465,0.5324670721717006
,,,,-3.5477162737396215,0.520587839293028
,,,,-3.326785476229909,0.5064934202607738
,,,,-3.1086312245748173,0.4899289977313742
,,,,-2.8942818989310224,0.4707537121941196
,,,,-2.6846890248031947,0.4489828411510672
,,,,-2.480636994826148,0.42481145967338885
,,,,-2.282679557180175,0.39861079878030314
,,,,-2.0910860103773183,0.37089077058244624
,,,,-1.9058234860441123,0.34223159985908763
,,,,-1.7265882078134718,0.3132000339010882
,,,,-1.5528591285832043,0.2842693225903698
,,,,-1.3839765925688532,0.25575983201015073
,,,,-1.2192365804658287,0.22780984386916728
,,,,-1.0579650782963697,0.2003813106167324
,,,,-0.8995940054877565,0.17328835133209033
,,,,-0.7437041487142189,0.1462415187912666
,,,,-0.5900607264473656,0.11889654929791273
,,,,-0.4386223983869044,0.09089886476183899
,,,,-0.28954271335731363,0.06192084408591225
,,,,-0.14316447046632064,0.03168768804543339
,,,,0.0,0.0
,,,,0.13928910782906456,0.03325938505501048
,,,,0.273923656230437,0.06811843204418633
,,,,0.40304924074656157,0.10451781722578483
,,,,0.5257732691303296,0.14231560154601094
,,,,0.6412145194719621,0.18129441950087066
,,,,0.7485346268848794,0.22116969134729134
,,,,0.8469570338614574,0.26159751250888674
,,,,0.9357574705236082,0.30218224967762675
,,,,1.0142260264918512,0.342491283410348
,,,,1.0816081790972802,0.3820691228475646
,,,,1.137049050574607,0.4204561705090554
,,,,1.1795548439229222,0.4572098853612036
,,,,1.207988113383788,0.4919222220937325
,,,,1.2210982366580545,0.5242360843229379
,,,,1.2175477180099037,0.5538575219772308
,,,,1.1959148934829393,0.5805673198014181
,,,,1.1546133119529074,0.6042256439497615
,,,,1.091749707078094,0.6247758045450201
,,,,1.0050202293796175,0.6422455444430798
,,,,0.8917397619087275,0.6567549554203098
,,,,0.7491344896245806,0.6685329220556872
,,,,0.5748623451739938,0.6779313118422866
,,,,0.36751327535845846,0.6854213610170568
,,,,0.12675822649562463,0.6915665245651348
,,,,-0.14700758126114266,0.6969886271586782
,,,,-0.453365934059228,0.7023431883247768
,,,,-0.7923759133736183,0.7082838252234367
,,,,-1.1643623535297785,0.7153613484883228
,,,,-1.568923337166158,0.7238330617778489
,,,,-2.003664520153265,0.7334807614822744
,,,,-2.463466631420073,0.7436299581499259
,,,,-2.940856069709217,0.7534308956500803
,,,,-3.4271713630773784,0.7622040635891794
